line,count,isBusytime,isWorkday,isIn,isOK,hour,min,label
2,1,0,1,1,0,18,34,1
2,3,0,1,1,0,18,36,1
2,1,0,1,1,0,18,39,1
2,2,0,1,1,0,18,40,1
2,1,0,1,1,0,18,42,1
2,1,0,1,1,0,18,44,1
2,3,0,1,1,0,18,49,1
2,7,0,1,1,0,18,52,1
2,2,0,1,1,0,18,55,1
2,1,0,1,1,0,18,58,1
2,1,0,1,1,0,19,6,1
2,2,0,1,1,0,19,7,1
2,2,0,1,1,0,19,8,1
2,1,0,1,1,0,19,9,1
2,2,0,1,1,0,19,12,1
2,1,0,1,1,0,19,13,1
2,4,0,1,1,0,19,14,1
2,1,0,1,1,0,19,17,1
2,3,0,1,1,0,19,18,1
2,2,0,1,1,0,19,20,1
2,2,0,1,1,0,19,21,1
2,2,0,1,1,0,19,23,1
2,1,0,1,1,0,19,24,1
2,1,0,1,1,0,19,25,1
2,1,0,1,1,0,19,28,1
2,1,0,1,1,0,19,33,1
2,1,0,1,1,0,19,34,1
2,1,0,1,1,0,19,35,1
2,1,0,1,1,0,19,36,1
2,1,0,1,1,0,19,43,1
2,2,0,1,1,0,19,46,1
2,1,0,1,1,0,19,50,1
2,4,0,1,1,0,19,51,1
2,2,0,1,1,0,19,52,1
2,1,0,1,1,0,19,53,1
2,1,0,1,1,0,20,3,1
2,1,0,1,1,0,20,5,1
2,1,0,1,1,0,20,9,1
2,1,0,1,1,0,20,10,1
2,1,0,1,1,0,20,11,1
2,2,0,1,1,0,20,13,1
2,1,0,1,1,0,20,24,1
2,1,0,1,1,0,20,25,1
2,4,0,1,1,0,20,37,1
2,1,0,1,1,0,20,39,1
2,1,0,1,1,0,20,46,1
2,2,0,1,1,0,20,49,1
2,2,0,1,1,0,20,50,1
2,4,0,1,1,0,20,58,1
2,1,0,1,1,0,21,0,1
2,1,0,1,1,0,21,8,1
2,3,0,1,1,0,21,10,1
2,21,0,1,1,0,21,11,1
2,4,0,1,1,0,21,12,1
2,1,0,1,1,0,21,15,1
2,6,0,1,1,0,21,17,1
2,12,0,1,1,0,21,18,1
2,1,0,1,1,0,21,19,1
2,3,0,1,1,0,21,20,1
2,1,0,1,1,0,21,21,1
2,4,0,1,1,0,21,23,1
2,2,0,1,1,0,21,24,1
2,7,0,1,1,0,21,25,1
2,2,0,1,1,0,21,28,1
2,1,0,1,1,0,21,34,1
2,4,0,1,1,0,21,35,1
2,1,0,1,1,0,21,36,1
2,3,0,1,1,0,21,41,1
2,6,0,1,1,0,21,45,1
2,2,0,1,1,0,21,46,1
2,1,0,1,1,0,21,49,1
2,1,0,1,1,0,21,54,1
3,1,0,1,1,0,5,15,1
3,2,0,1,1,0,5,16,1
3,3,0,1,1,0,5,17,1
3,1,0,1,1,0,5,18,1
3,2,0,1,1,0,5,19,1
3,1,0,1,1,0,5,21,1
3,7,0,1,1,0,5,22,1
3,2,0,1,1,0,5,23,1
3,1,0,1,1,0,5,24,1
3,3,0,1,1,0,5,25,1
3,1,0,1,1,0,5,26,1
3,2,0,1,1,0,5,27,1
3,2,0,1,1,0,5,28,1
3,1,0,1,1,0,5,32,1
3,2,0,1,1,0,5,33,1
3,1,0,1,1,0,5,35,1
3,2,0,1,1,0,5,36,1
3,2,0,1,1,0,5,37,1
3,1,0,1,1,0,5,38,1
3,4,0,1,1,0,5,39,1
3,5,0,1,1,0,5,40,1
3,5,0,1,1,0,5,41,1
3,2,0,1,1,0,5,42,1
3,1,0,1,1,0,5,43,1
3,1,0,1,1,0,5,44,1
3,1,0,1,1,0,5,45,1
3,2,0,1,1,0,5,46,1
3,1,0,1,1,0,5,47,1
3,3,0,1,1,0,5,48,1
3,3,0,1,1,0,5,49,1
3,3,0,1,1,0,5,50,1
3,1,0,1,1,0,5,51,1
3,6,0,1,1,0,5,52,1
3,3,0,1,1,0,5,53,1
3,4,0,1,1,0,5,54,1
3,2,0,1,1,0,5,55,1
3,3,0,1,1,0,5,56,1
3,3,0,1,1,0,5,57,1
3,3,0,1,1,0,5,58,1
3,5,0,1,1,0,5,59,1
3,3,0,1,1,0,6,0,1
3,3,0,1,1,0,6,1,1
3,6,0,1,1,0,6,2,1
3,3,0,1,1,0,6,3,1
3,2,0,1,1,0,6,4,1
3,3,0,1,1,0,6,5,1
3,7,0,1,1,0,6,6,1
3,1,0,1,1,0,6,7,1
3,5,0,1,1,0,6,9,1
3,14,0,1,1,0,6,10,1
3,10,0,1,1,0,6,11,1
3,3,0,1,1,0,6,12,1
3,11,0,1,1,0,6,13,1
3,11,0,1,1,0,6,14,1
3,11,0,1,1,0,6,15,1
3,7,0,1,1,0,6,16,1
3,5,0,1,1,0,6,17,1
3,10,0,1,1,0,6,18,1
3,7,0,1,1,0,6,19,1
3,9,0,1,1,0,6,20,1
3,5,0,1,1,0,6,21,1
3,9,0,1,1,0,6,22,1
3,5,0,1,1,0,6,23,1
3,14,0,1,1,0,6,24,1
3,8,0,1,1,0,6,25,1
3,20,0,1,1,0,6,26,1
3,14,0,1,1,0,6,27,1
3,18,0,1,1,0,6,28,1
3,18,0,1,1,0,6,29,1
3,12,0,1,1,0,6,30,1
3,9,0,1,1,0,6,31,1
3,4,0,1,1,0,6,32,1
3,4,0,1,1,0,6,33,1
3,7,0,1,1,0,6,34,1
3,2,0,1,1,0,6,35,1
3,9,0,1,1,0,6,36,1
3,6,0,1,1,0,6,37,1
3,10,0,1,1,0,6,38,1
3,9,0,1,1,0,6,39,1
3,18,0,1,1,0,6,40,1
3,21,0,1,1,0,6,41,1
3,18,0,1,1,0,6,42,1
3,13,0,1,1,0,6,43,1
3,19,0,1,1,0,6,44,1
3,14,0,1,1,0,6,45,1
3,14,0,1,1,0,6,46,1
3,11,0,1,1,0,6,47,1
3,5,0,1,1,0,6,48,1
3,10,0,1,1,0,6,49,1
3,18,0,1,1,0,6,50,1
3,8,0,1,1,0,6,51,1
3,11,0,1,1,0,6,52,1
3,13,0,1,1,0,6,53,1
3,35,0,1,1,0,6,54,1
3,30,0,1,1,0,6,55,1
3,18,0,1,1,0,6,56,1
3,19,0,1,1,0,6,57,1
3,11,0,1,1,0,6,58,1
3,14,0,1,1,0,6,59,1
3,6,0,1,1,0,7,0,1
3,12,0,1,1,0,7,1,1
3,7,0,1,1,0,7,2,1
3,11,0,1,1,0,7,3,1
3,16,0,1,1,0,7,4,1
3,24,0,1,1,0,7,5,1
3,26,0,1,1,0,7,6,1
3,27,0,1,1,0,7,7,1
3,17,0,1,1,0,7,8,1
3,20,0,1,1,0,7,9,1
3,39,0,1,1,0,7,10,1
3,27,0,1,1,0,7,11,1
3,25,0,1,1,0,7,12,1
3,10,0,1,1,0,7,13,1
3,29,0,1,1,0,7,14,1
3,10,0,1,1,0,7,15,1
3,12,0,1,1,0,7,16,1
3,9,0,1,1,0,7,17,1
3,20,0,1,1,0,7,18,1
3,26,0,1,1,0,7,19,1
3,18,0,1,1,0,7,20,1
3,14,0,1,1,0,7,21,1
3,51,0,1,1,0,7,22,1
3,50,0,1,1,0,7,23,1
3,31,0,1,1,0,7,24,1
3,29,0,1,1,0,7,25,1
3,37,0,1,1,0,7,26,1
3,24,0,1,1,0,7,27,1
3,12,0,1,1,0,7,28,1
3,12,0,1,1,0,7,29,1
3,10,1,1,1,0,7,30,1
3,28,1,1,1,0,7,31,1
3,18,1,1,1,0,7,32,1
3,17,1,1,1,0,7,33,1
3,8,1,1,1,0,7,34,1
3,28,1,1,1,0,7,35,1
3,40,1,1,1,0,7,36,1
3,17,1,1,1,0,7,37,1
3,28,1,1,1,0,7,38,1
3,47,1,1,1,0,7,39,1
3,32,1,1,1,0,7,40,1
3,25,1,1,1,0,7,41,1
3,22,1,1,1,0,7,42,1
3,13,1,1,1,0,7,43,1
3,10,1,1,1,0,7,44,1
3,13,1,1,1,0,7,45,1
3,11,1,1,1,0,7,46,1
3,15,1,1,1,0,7,47,1
3,24,1,1,1,0,7,48,1
3,13,1,1,1,0,7,49,1
3,10,1,1,1,0,7,50,1
3,27,1,1,1,0,7,51,1
3,38,1,1,1,0,7,52,1
3,22,1,1,1,0,7,53,1
3,25,1,1,1,0,7,54,1
3,43,1,1,1,0,7,55,1
3,25,1,1,1,0,7,56,1
3,6,1,1,1,0,7,57,1
3,5,1,1,1,0,7,58,1
3,9,1,1,1,0,7,59,1
3,21,1,1,1,0,8,0,1
3,7,1,1,1,0,8,1,1
3,22,1,1,1,0,8,2,1
3,16,1,1,1,0,8,3,1
3,25,1,1,1,0,8,4,1
3,13,1,1,1,0,8,5,1
3,18,1,1,1,0,8,6,1
3,25,1,1,1,0,8,7,1
3,42,1,1,1,0,8,8,1
3,20,1,1,1,0,8,9,1
3,16,1,1,1,0,8,10,1
3,22,1,1,1,0,8,11,1
3,17,1,1,1,0,8,12,1
3,2,1,1,1,0,8,13,1
3,6,1,1,1,0,8,14,1
3,10,1,1,1,0,8,15,1
3,16,1,1,1,0,8,16,1
3,11,1,1,1,0,8,17,1
3,10,1,1,1,0,8,18,1
3,5,1,1,1,0,8,19,1
3,12,1,1,1,0,8,20,1
3,12,1,1,1,0,8,21,1
3,10,1,1,1,0,8,22,1
3,8,1,1,1,0,8,23,1
3,27,1,1,1,0,8,24,1
3,19,1,1,1,0,8,25,1
3,8,1,1,1,0,8,26,1
3,9,1,1,1,0,8,27,1
3,12,1,1,1,0,8,28,1
3,5,1,1,1,0,8,29,1
3,8,1,1,1,0,8,30,1
3,4,1,1,1,0,8,31,1
3,6,1,1,1,0,8,32,1
3,14,1,1,1,0,8,33,1
3,10,1,1,1,0,8,34,1
3,4,1,1,1,0,8,35,1
3,26,1,1,1,0,8,36,1
3,8,1,1,1,0,8,37,1
3,3,1,1,1,0,8,38,1
3,8,1,1,1,0,8,39,1
3,9,1,1,1,0,8,40,1
3,11,1,1,1,0,8,41,1
3,7,1,1,1,0,8,42,1
3,9,1,1,1,0,8,43,1
3,9,1,1,1,0,8,44,1
3,15,1,1,1,0,8,45,1
3,14,1,1,1,0,8,46,1
3,8,1,1,1,0,8,47,1
3,5,1,1,1,0,8,48,1
3,4,1,1,1,0,8,49,1
3,4,1,1,1,0,8,50,1
3,8,1,1,1,0,8,51,1
3,8,1,1,1,0,8,52,1
3,7,1,1,1,0,8,53,1
3,16,1,1,1,0,8,54,1
3,7,1,1,1,0,8,55,1
3,11,1,1,1,0,8,56,1
3,7,1,1,1,0,8,57,1
3,9,1,1,1,0,8,58,1
3,14,1,1,1,0,8,59,1
3,9,1,1,1,0,9,0,1
3,7,1,1,1,0,9,1,1
3,3,1,1,1,0,9,2,1
3,5,1,1,1,0,9,3,1
3,2,1,1,1,0,9,4,1
3,4,1,1,1,0,9,6,1
3,3,1,1,1,0,9,7,1
3,4,1,1,1,0,9,8,1
3,4,1,1,1,0,9,9,1
3,7,1,1,1,0,9,10,1
3,4,1,1,1,0,9,11,1
3,4,1,1,1,0,9,12,1
3,5,1,1,1,0,9,13,1
3,8,1,1,1,0,9,14,1
3,6,1,1,1,0,9,15,1
3,12,1,1,1,0,9,16,1
3,8,1,1,1,0,9,17,1
3,4,1,1,1,0,9,18,1
3,8,1,1,1,0,9,19,1
3,5,1,1,1,0,9,20,1
3,9,1,1,1,0,9,21,1
3,6,1,1,1,0,9,22,1
3,3,1,1,1,0,9,23,1
3,9,1,1,1,0,9,24,1
3,3,1,1,1,0,9,25,1
3,6,1,1,1,0,9,26,1
3,5,1,1,1,0,9,27,1
3,6,1,1,1,0,9,28,1
3,2,1,1,1,0,9,29,1
3,6,1,1,1,0,9,30,1
3,6,0,1,1,0,9,31,1
3,7,0,1,1,0,9,32,1
3,4,0,1,1,0,9,33,1
3,4,0,1,1,0,9,34,1
3,3,0,1,1,0,9,35,1
3,6,0,1,1,0,9,36,1
3,2,0,1,1,0,9,37,1
3,10,0,1,1,0,9,38,1
3,3,0,1,1,0,9,39,1
3,4,0,1,1,0,9,40,1
3,3,0,1,1,0,9,41,1
3,1,0,1,1,0,9,42,1
3,8,0,1,1,0,9,43,1
3,3,0,1,1,0,9,44,1
3,7,0,1,1,0,9,45,1
3,1,0,1,1,0,9,46,1
3,2,0,1,1,0,9,47,1
3,3,0,1,1,0,9,48,1
3,3,0,1,1,0,9,49,1
3,3,0,1,1,0,9,50,1
3,4,0,1,1,0,9,51,1
3,3,0,1,1,0,9,52,1
3,2,0,1,1,0,9,53,1
3,1,0,1,1,0,9,54,1
3,5,0,1,1,0,9,55,1
3,6,0,1,1,0,9,56,1
3,2,0,1,1,0,9,57,1
3,4,0,1,1,0,9,58,1
3,4,0,1,1,0,9,59,1
3,5,0,1,1,0,10,0,1
3,2,0,1,1,0,10,1,1
3,5,0,1,1,0,10,2,1
3,1,0,1,1,0,10,3,1
3,2,0,1,1,0,10,4,1
3,2,0,1,1,0,10,5,1
3,3,0,1,1,0,10,6,1
3,9,0,1,1,0,10,7,1
3,2,0,1,1,0,10,8,1
3,5,0,1,1,0,10,9,1
3,6,0,1,1,0,10,10,1
3,14,0,1,1,0,10,11,1
3,3,0,1,1,0,10,12,1
3,3,0,1,1,0,10,13,1
3,2,0,1,1,0,10,14,1
3,3,0,1,1,0,10,15,1
3,9,0,1,1,0,10,16,1
3,4,0,1,1,0,10,17,1
3,7,0,1,1,0,10,18,1
3,4,0,1,1,0,10,19,1
3,4,0,1,1,0,10,20,1
3,6,0,1,1,0,10,21,1
3,3,0,1,1,0,10,22,1
3,1,0,1,1,0,10,23,1
3,3,0,1,1,0,10,24,1
3,2,0,1,1,0,10,25,1
3,1,0,1,1,0,10,26,1
3,1,0,1,1,0,10,27,1
3,6,0,1,1,0,10,28,1
3,6,0,1,1,0,10,29,1
3,2,0,1,1,0,10,30,1
3,2,0,1,1,0,10,31,1
3,6,0,1,1,0,10,32,1
3,2,0,1,1,0,10,33,1
3,4,0,1,1,0,10,34,1
3,4,0,1,1,0,10,35,1
3,2,0,1,1,0,10,36,1
3,2,0,1,1,0,10,37,1
3,2,0,1,1,0,10,38,1
3,3,0,1,1,0,10,39,1
3,1,0,1,1,0,10,40,1
3,1,0,1,1,0,10,41,1
3,1,0,1,1,0,10,42,1
3,5,0,1,1,0,10,43,1
3,3,0,1,1,0,10,44,1
3,6,0,1,1,0,10,45,1
3,5,0,1,1,0,10,46,1
3,2,0,1,1,0,10,47,1
3,3,0,1,1,0,10,48,1
3,2,0,1,1,0,10,49,1
3,4,0,1,1,0,10,50,1
3,6,0,1,1,0,10,51,1
3,3,0,1,1,0,10,52,1
3,2,0,1,1,0,10,54,1
3,4,0,1,1,0,10,55,1
3,3,0,1,1,0,10,56,1
3,2,0,1,1,0,10,57,1
3,3,0,1,1,0,10,58,1
3,2,0,1,1,0,10,59,1
3,1,0,1,1,0,11,1,1
3,5,0,1,1,0,11,2,1
3,1,0,1,1,0,11,3,1
3,1,0,1,1,0,11,4,1
3,4,0,1,1,0,11,5,1
3,2,0,1,1,0,11,6,1
3,2,0,1,1,0,11,7,1
3,1,0,1,1,0,11,8,1
3,3,0,1,1,0,11,9,1
3,1,0,1,1,0,11,10,1
3,1,0,1,1,0,11,11,1
3,6,0,1,1,0,11,12,1
3,5,0,1,1,0,11,13,1
3,3,0,1,1,0,11,14,1
3,5,0,1,1,0,11,15,1
3,3,0,1,1,0,11,16,1
3,5,0,1,1,0,11,17,1
3,1,0,1,1,0,11,18,1
3,5,0,1,1,0,11,19,1
3,4,0,1,1,0,11,20,1
3,2,0,1,1,0,11,21,1
3,2,0,1,1,0,11,22,1
3,2,0,1,1,0,11,23,1
3,3,0,1,1,0,11,24,1
3,3,0,1,1,0,11,26,1
3,3,0,1,1,0,11,27,1
3,2,0,1,1,0,11,29,1
3,2,0,1,1,0,11,30,1
3,3,0,1,1,0,11,31,1
3,3,0,1,1,0,11,32,1
3,5,0,1,1,0,11,33,1
3,3,0,1,1,0,11,34,1
3,6,0,1,1,0,11,35,1
3,3,0,1,1,0,11,36,1
3,5,0,1,1,0,11,37,1
3,3,0,1,1,0,11,38,1
3,3,0,1,1,0,11,39,1
3,7,0,1,1,0,11,40,1
3,3,0,1,1,0,11,41,1
3,3,0,1,1,0,11,42,1
3,2,0,1,1,0,11,43,1
3,7,0,1,1,0,11,44,1
3,5,0,1,1,0,11,46,1
3,4,0,1,1,0,11,47,1
3,2,0,1,1,0,11,48,1
3,4,0,1,1,0,11,49,1
3,9,0,1,1,0,11,50,1
3,4,0,1,1,0,11,51,1
3,6,0,1,1,0,11,52,1
3,2,0,1,1,0,11,53,1
3,5,0,1,1,0,11,54,1
3,7,0,1,1,0,11,55,1
3,3,0,1,1,0,11,56,1
3,2,0,1,1,0,11,57,1
3,3,0,1,1,0,11,58,1
3,8,0,1,1,0,11,59,1
3,4,0,1,1,0,12,0,1
3,4,0,1,1,0,12,1,1
3,7,0,1,1,0,12,2,1
3,7,0,1,1,0,12,3,1
3,2,0,1,1,0,12,4,1
3,4,0,1,1,0,12,5,1
3,6,0,1,1,0,12,6,1
3,6,0,1,1,0,12,7,1
3,2,0,1,1,0,12,8,1
3,3,0,1,1,0,12,9,1
3,6,0,1,1,0,12,10,1
3,2,0,1,1,0,12,11,1
3,5,0,1,1,0,12,12,1
3,3,0,1,1,0,12,13,1
3,4,0,1,1,0,12,14,1
3,2,0,1,1,0,12,16,1
3,3,0,1,1,0,12,17,1
3,5,0,1,1,0,12,18,1
3,5,0,1,1,0,12,19,1
3,6,0,1,1,0,12,20,1
3,6,0,1,1,0,12,21,1
3,10,0,1,1,0,12,22,1
3,1,0,1,1,0,12,23,1
3,5,0,1,1,0,12,24,1
3,2,0,1,1,0,12,25,1
3,1,0,1,1,0,12,26,1
3,5,0,1,1,0,12,27,1
3,2,0,1,1,0,12,28,1
3,3,0,1,1,0,12,29,1
3,8,0,1,1,0,12,30,1
3,2,0,1,1,0,12,31,1
3,4,0,1,1,0,12,32,1
3,3,0,1,1,0,12,33,1
3,5,0,1,1,0,12,35,1
3,5,0,1,1,0,12,36,1
3,3,0,1,1,0,12,37,1
3,1,0,1,1,0,12,38,1
3,2,0,1,1,0,12,39,1
3,2,0,1,1,0,12,40,1
3,5,0,1,1,0,12,41,1
3,3,0,1,1,0,12,42,1
3,10,0,1,1,0,12,43,1
3,8,0,1,1,0,12,44,1
3,1,0,1,1,0,12,45,1
3,1,0,1,1,0,12,46,1
3,2,0,1,1,0,12,47,1
3,4,0,1,1,0,12,48,1
3,5,0,1,1,0,12,49,1
3,10,0,1,1,0,12,50,1
3,2,0,1,1,0,12,51,1
3,5,0,1,1,0,12,52,1
3,2,0,1,1,0,12,53,1
3,3,0,1,1,0,12,54,1
3,8,0,1,1,0,12,55,1
3,4,0,1,1,0,12,56,1
3,3,0,1,1,0,12,57,1
3,3,0,1,1,0,12,58,1
3,2,0,1,1,0,12,59,1
3,4,0,1,1,0,13,0,1
3,2,0,1,1,0,13,2,1
3,4,0,1,1,0,13,3,1
3,5,0,1,1,0,13,4,1
3,6,0,1,1,0,13,5,1
3,1,0,1,1,0,13,6,1
3,5,0,1,1,0,13,7,1
3,8,0,1,1,0,13,8,1
3,8,0,1,1,0,13,9,1
3,2,0,1,1,0,13,10,1
3,1,0,1,1,0,13,11,1
3,5,0,1,1,0,13,12,1
3,3,0,1,1,0,13,13,1
3,3,0,1,1,0,13,14,1
3,2,0,1,1,0,13,15,1
3,5,0,1,1,0,13,16,1
3,5,0,1,1,0,13,17,1
3,7,0,1,1,0,13,18,1
3,2,0,1,1,0,13,19,1
3,4,0,1,1,0,13,20,1
3,3,0,1,1,0,13,21,1
3,2,0,1,1,0,13,22,1
3,1,0,1,1,0,13,23,1
3,3,0,1,1,0,13,25,1
3,1,0,1,1,0,13,26,1
3,3,0,1,1,0,13,27,1
3,3,0,1,1,0,13,28,1
3,4,0,1,1,0,13,29,1
3,2,0,1,1,0,13,30,1
3,7,0,1,1,0,13,31,1
3,1,0,1,1,0,13,32,1
3,3,0,1,1,0,13,33,1
3,2,0,1,1,0,13,34,1
3,2,0,1,1,0,13,35,1
3,1,0,1,1,0,13,36,1
3,6,0,1,1,0,13,37,1
3,7,0,1,1,0,13,38,1
3,5,0,1,1,0,13,39,1
3,3,0,1,1,0,13,41,1
3,3,0,1,1,0,13,42,1
3,4,0,1,1,0,13,43,1
3,5,0,1,1,0,13,44,1
3,4,0,1,1,0,13,45,1
3,1,0,1,1,0,13,47,1
3,4,0,1,1,0,13,48,1
3,4,0,1,1,0,13,49,1
3,4,0,1,1,0,13,50,1
3,2,0,1,1,0,13,51,1
3,6,0,1,1,0,13,52,1
3,5,0,1,1,0,13,53,1
3,2,0,1,1,0,13,54,1
3,7,0,1,1,0,13,55,1
3,3,0,1,1,0,13,56,1
3,2,0,1,1,0,13,57,1
3,3,0,1,1,0,13,58,1
3,5,0,1,1,0,13,59,1
3,1,0,1,1,0,14,0,1
3,2,0,1,1,0,14,1,1
3,2,0,1,1,0,14,2,1
3,4,0,1,1,0,14,3,1
3,2,0,1,1,0,14,4,1
3,6,0,1,1,0,14,5,1
3,3,0,1,1,0,14,6,1
3,1,0,1,1,0,14,7,1
3,1,0,1,1,0,14,8,1
3,2,0,1,1,0,14,9,1
3,2,0,1,1,0,14,10,1
3,4,0,1,1,0,14,11,1
3,2,0,1,1,0,14,12,1
3,3,0,1,1,0,14,13,1
3,5,0,1,1,0,14,14,1
3,2,0,1,1,0,14,15,1
3,5,0,1,1,0,14,16,1
3,2,0,1,1,0,14,17,1
3,8,0,1,1,0,14,18,1
3,7,0,1,1,0,14,19,1
3,6,0,1,1,0,14,20,1
3,2,0,1,1,0,14,21,1
3,1,0,1,1,0,14,22,1
3,2,0,1,1,0,14,23,1
3,7,0,1,1,0,14,25,1
3,1,0,1,1,0,14,26,1
3,5,0,1,1,0,14,27,1
3,4,0,1,1,0,14,28,1
3,4,0,1,1,0,14,29,1
3,6,0,1,1,0,14,30,1
3,2,0,1,1,0,14,31,1
3,1,0,1,1,0,14,33,1
3,5,0,1,1,0,14,34,1
3,10,0,1,1,0,14,35,1
3,2,0,1,1,0,14,36,1
3,5,0,1,1,0,14,37,1
3,7,0,1,1,0,14,39,1
3,4,0,1,1,0,14,40,1
3,9,0,1,1,0,14,41,1
3,4,0,1,1,0,14,42,1
3,1,0,1,1,0,14,43,1
3,6,0,1,1,0,14,44,1
3,4,0,1,1,0,14,45,1
3,4,0,1,1,0,14,46,1
3,8,0,1,1,0,14,47,1
3,5,0,1,1,0,14,48,1
3,3,0,1,1,0,14,49,1
3,2,0,1,1,0,14,50,1
3,3,0,1,1,0,14,51,1
3,6,0,1,1,0,14,52,1
3,7,0,1,1,0,14,53,1
3,3,0,1,1,0,14,54,1
3,2,0,1,1,0,14,55,1
3,5,0,1,1,0,14,56,1
3,3,0,1,1,0,14,57,1
3,1,0,1,1,0,14,58,1
3,4,0,1,1,0,14,59,1
3,1,0,1,1,0,15,0,1
3,3,0,1,1,0,15,1,1
3,6,0,1,1,0,15,2,1
3,4,0,1,1,0,15,4,1
3,2,0,1,1,0,15,5,1
3,3,0,1,1,0,15,6,1
3,3,0,1,1,0,15,8,1
3,2,0,1,1,0,15,9,1
3,5,0,1,1,0,15,10,1
3,2,0,1,1,0,15,11,1
3,3,0,1,1,0,15,12,1
3,2,0,1,1,0,15,13,1
3,2,0,1,1,0,15,14,1
3,6,0,1,1,0,15,15,1
3,1,0,1,1,0,15,16,1
3,6,0,1,1,0,15,17,1
3,8,0,1,1,0,15,18,1
3,5,0,1,1,0,15,19,1
3,5,0,1,1,0,15,21,1
3,3,0,1,1,0,15,22,1
3,7,0,1,1,0,15,23,1
3,2,0,1,1,0,15,24,1
3,4,0,1,1,0,15,25,1
3,4,0,1,1,0,15,26,1
3,5,0,1,1,0,15,27,1
3,10,0,1,1,0,15,28,1
3,10,0,1,1,0,15,29,1
3,3,0,1,1,0,15,30,1
3,6,0,1,1,0,15,31,1
3,4,0,1,1,0,15,32,1
3,6,0,1,1,0,15,33,1
3,4,0,1,1,0,15,34,1
3,2,0,1,1,0,15,35,1
3,6,0,1,1,0,15,36,1
3,6,0,1,1,0,15,37,1
3,1,0,1,1,0,15,38,1
3,4,0,1,1,0,15,39,1
3,6,0,1,1,0,15,40,1
3,3,0,1,1,0,15,41,1
3,6,0,1,1,0,15,42,1
3,1,0,1,1,0,15,43,1
3,4,0,1,1,0,15,44,1
3,9,0,1,1,0,15,45,1
3,6,0,1,1,0,15,46,1
3,1,0,1,1,0,15,47,1
3,11,0,1,1,0,15,48,1
3,5,0,1,1,0,15,49,1
3,4,0,1,1,0,15,50,1
3,4,0,1,1,0,15,51,1
3,4,0,1,1,0,15,52,1
3,6,0,1,1,0,15,53,1
3,6,0,1,1,0,15,54,1
3,5,0,1,1,0,15,55,1
3,6,0,1,1,0,15,56,1
3,2,0,1,1,0,15,57,1
3,3,0,1,1,0,15,58,1
3,4,0,1,1,0,15,59,1
3,5,0,1,1,0,16,0,1
3,9,0,1,1,0,16,1,1
3,2,0,1,1,0,16,2,1
3,2,0,1,1,0,16,3,1
3,4,0,1,1,0,16,4,1
3,7,0,1,1,0,16,5,1
3,4,0,1,1,0,16,6,1
3,6,0,1,1,0,16,7,1
3,6,0,1,1,0,16,8,1
3,14,0,1,1,0,16,9,1
3,11,0,1,1,0,16,10,1
3,5,0,1,1,0,16,11,1
3,7,0,1,1,0,16,12,1
3,4,0,1,1,0,16,13,1
3,7,0,1,1,0,16,14,1
3,19,0,1,1,0,16,15,1
3,11,0,1,1,0,16,16,1
3,3,0,1,1,0,16,17,1
3,3,0,1,1,0,16,18,1
3,8,0,1,1,0,16,19,1
3,8,0,1,1,0,16,20,1
3,6,0,1,1,0,16,21,1
3,6,0,1,1,0,16,22,1
3,13,0,1,1,0,16,23,1
3,13,0,1,1,0,16,24,1
3,8,0,1,1,0,16,25,1
3,7,0,1,1,0,16,26,1
3,2,0,1,1,0,16,27,1
3,13,0,1,1,0,16,28,1
3,10,0,1,1,0,16,29,1
3,5,1,1,1,0,16,30,1
3,8,1,1,1,0,16,31,1
3,7,1,1,1,0,16,32,1
3,9,1,1,1,0,16,33,1
3,13,1,1,1,0,16,34,1
3,9,1,1,1,0,16,35,1
3,7,1,1,1,0,16,36,1
3,5,1,1,1,0,16,37,1
3,4,1,1,1,0,16,38,1
3,2,1,1,1,0,16,39,1
3,7,1,1,1,0,16,40,1
3,9,1,1,1,0,16,41,1
3,5,1,1,1,0,16,42,1
3,9,1,1,1,0,16,43,1
3,7,1,1,1,0,16,44,1
3,13,1,1,1,0,16,45,1
3,5,1,1,1,0,16,46,1
3,6,1,1,1,0,16,47,1
3,9,1,1,1,0,16,48,1
3,11,1,1,1,0,16,49,1
3,9,1,1,1,0,16,50,1
3,5,1,1,1,0,16,51,1
3,5,1,1,1,0,16,52,1
3,9,1,1,1,0,16,53,1
3,13,1,1,1,0,16,54,1
3,18,1,1,1,0,16,55,1
3,3,1,1,1,0,16,56,1
3,21,1,1,1,0,16,57,1
3,6,1,1,1,0,16,58,1
3,14,1,1,1,0,16,59,1
3,11,1,1,1,0,17,0,1
3,13,1,1,1,0,17,1,1
3,11,1,1,1,0,17,2,1
3,7,1,1,1,0,17,3,1
3,15,1,1,1,0,17,4,1
3,21,1,1,1,0,17,5,1
3,15,1,1,1,0,17,6,1
3,12,1,1,1,0,17,7,1
3,2,1,1,1,0,17,8,1
3,10,1,1,1,0,17,9,1
3,16,1,1,1,0,17,10,1
3,17,1,1,1,0,17,11,1
3,17,1,1,1,0,17,12,1
3,18,1,1,1,0,17,13,1
3,5,1,1,1,0,17,14,1
3,28,1,1,1,0,17,15,1
3,15,1,1,1,0,17,16,1
3,7,1,1,1,0,17,17,1
3,24,1,1,1,0,17,18,1
3,23,1,1,1,0,17,19,1
3,29,1,1,1,0,17,20,1
3,14,1,1,1,0,17,21,1
3,13,1,1,1,0,17,22,1
